
 1, 0, 1,0.02423,40.4880,    2664,0.00246
 2, 0, 1,0.02674,39.9918,    3400,0.00316
 3, 0, 2,0.00186,38.9122,     872,0.00075
 4, 0, 3,0.00011,38.3079,     952,0.00082
 5, 0, 3,0.00011,39.2826,     768,0.00065
 6, 0, 2,0.00185,38.6836,     824,0.00070
 7, 0, 3,0.00011,38.5192,     840,0.00072
 8, 0, 3,0.00011,38.5489,     872,0.00075
 9, 0, 1,0.02977,40.5446,    2592,0.00239
10, 0, 1,0.03395,40.1753,    3704,0.00345
11, 0, 2,0.00246,39.4643,     952,0.00082
12, 0, 3,0.00015,38.6220,     928,0.00080
13, 0, 3,0.00015,39.2763,     752,0.00063
14, 0, 2,0.00247,39.8144,     848,0.00072
15, 0, 3,0.00015,38.9643,     888,0.00076
16, 0, 3,0.00015,39.2910,     864,0.00074
 0, 1, 1,0.03964,40.8399,    4520,0.00428
 1, 1, 2,0.00298,40.0436,    1352,0.00126
 2, 1, 2,0.00299,39.6064,    1856,0.00174
 3, 1, 3,0.00018,37.5278,     424,0.00037
 4, 1, 4,0.00017,37.6533,     488,0.00043
 5, 1, 4,0.00017,38.2073,     336,0.00029
 6, 1, 3,0.00019,37.9638,     448,0.00040
 7, 1, 4,0.00018,37.0077,     416,0.00037
 8, 1, 4,0.00018,37.7157,     464,0.00041
 9, 1, 2,0.00299,39.9678,    1528,0.00143
10, 1, 2,0.00301,39.4571,    1872,0.00175
11, 1, 3,0.00018,38.6710,     456,0.00040
12, 1, 4,0.00017,36.7576,     496,0.00044
13, 1, 4,0.00017,38.3321,     336,0.00029
14, 1, 3,0.00018,38.7117,     480,0.00043
15, 1, 4,0.00019,37.4769,     424,0.00037
16, 1, 4,0.00019,36.8349,     400,0.00035
 0, 2, 1,0.04806,40.7296,    6400,0.00607
 1, 2, 2,0.00384,39.7395,    1552,0.00145
 2, 2, 2,0.00386,39.5860,    2192,0.00206
 3, 2, 3,0.00024,37.0435,     400,0.00035
 4, 2, 4,0.00017,36.4042,     480,0.00043
 5, 2, 4,0.00018,37.9596,     328,0.00028
 6, 2, 3,0.00023,37.8479,     424,0.00037
 7, 2, 4,0.00019,37.4278,     440,0.00039
 8, 2, 4,0.00019,37.4080,     464,0.00041
 9, 2, 2,0.00387,39.9625,    1576,0.00147
10, 2, 2,0.00393,39.6049,    2720,0.00256
11, 2, 3,0.00024,36.9421,     392,0.00034
12, 2, 4,0.00018,36.8271,     488,0.00043
13, 2, 4,0.00018,38.4485,     328,0.00028
14, 2, 3,0.00023,
