
 1, 0, 1,0.06655,34.7005,   54928,0.05230
 2, 0, 1,0.06739,34.7527,   55000,0.05237
 3, 0, 2,0.00854,33.6281,    2280,0.00209
 4, 0, 3,0.00430,33.0963,    1608,0.00145
 5, 0, 3,0.00430,33.2829,    1216,0.00108
 6, 0, 2,0.00863,33.9201,    1696,0.00153
 7, 0, 3,0.00434,33.5101,    1504,0.00135
 8, 0, 3,0.00436,33.8156,    1456,0.00130
 9, 0, 1,0.06997,34.8720,   65536,0.06242
10, 0, 1,0.07049,35.0134,   57752,0.05499
11, 0, 2,0.00895,33.9957,    2816,0.00260
12, 0, 3,0.00451,33.8822,    2320,0.00213
13, 0, 3,0.00451,33.8915,    1680,0.00152
14, 0, 2,0.00905,34.1029,    1800,0.00163
15, 0, 3,0.00456,34.0861,    1568,0.00141
16, 0, 3,0.00458,34.3910,    1696,0.00153
 0, 1, 1,0.07356,35.0803,   62512,0.05959
 1, 1, 2,0.00934,34.4501,   13328,0.01268
 2, 1, 2,0.00929,34.4157,   14592,0.01389
 3, 1, 3,0.00463,34.1768,    2672,0.00252
 4, 1, 4,0.00232,32.2878,    1000,0.00092
 5, 1, 4,0.00232,33.0830,     776,0.00071
 6, 1, 3,0.00465,34.1670,    1792,0.00168
 7, 1, 4,0.00233,32.9108,    1000,0.00092
 8, 1, 4,0.00234,33.2290,     880,0.00081
 9, 1, 2,0.00938,34.5552,   14752,0.01404
10, 1, 2,0.00931,34.5838,   15168,0.01443
11, 1, 3,0.00463,34.3319,    2984,0.00282
12, 1, 4,0.00232,33.3975,    1264,0.00117
13, 1, 4,0.00232,34.0203,     872,0.00080
14, 1, 3,0.00466,34.2759,    1736,0.00163
15, 1, 4,0.00234,33.7165,    1336,0.00124
16, 1, 4,0.00234,33.8216,    1240,0.00115
 0, 2, 1,0.07502,35.3510,   62296,0.05938
 1, 2, 2,0.00957,34.2448,    8984,0.00854
 2, 2, 2,0.00957,33.9831,   10440,0.00993
 3, 2, 3,0.00479,34.5391,    3680,0.00348
 4, 2, 4,0.00240,32.9901,    1544,0.00144
 5, 2, 4,0.00240,33.9349,     936,0.00086
 6, 2, 3,0.00481,34.3573,    2504,0.00236
 7, 2, 4,0.00241,33.2082,    1200,0.00111
 8, 2, 4,0.00242,33.4213,     936,0.00086
 9, 2, 2,0.00971,34.3365,    9832,0.00935
10, 2, 2,0.00969,34.0313,   11080,0.01054
11, 2, 3,0.00484,34.5475,    4080,0.00386
12, 2, 4,0.00242,33.6103,    2272,0.00214
13, 2, 4,0.00243,34.2558,    1080,0.00100
14, 2, 3,0.00486,34.3695,    2536,0.00239
15, 2, 4,0.00244,33.8948,    1424,0.00133
16, 2, 4,0.00244,33.8831,    1536,0.00143
 0, 3, 2,0.00980,34.8442,    8376,0.00796
 1, 3, 3,0.00491,34.4177,    2856,0.00269
 2, 3, 3,0.00491,34.4643,    2936,0.00277
 3, 3, 4,0.00247,34.1689,    1896,0.00178
 4, 3, 5,0.00124,32.4109,     784,0.00072
 5, 3, 5,0.00124,33.2505,     760,0.00069
 6, 3, 4,0.00247,34.1250,    1672,0.00156
 7, 3, 5,0.00123,32.9572,    1008,0.00093
 8, 3, 5,0.00124,33.3281,    1048,0.00097
 9, 3, 3,0.00497,34.5562,    3784,0.00358
10, 3, 3,0.00498,34.5941,    3096,0.00292
11, 3, 4,0.00249,34.3633,    2152,0.00202
12, 3, 5,0.00124,33.4678,    1128,0.00105
13, 3, 5,0.00125,34.0344,     928,0.00085
14, 3, 4,0.00250,34.3627,    2000,0.00188
15, 3, 5,0.00124,33.6068,    1128,0.00105
16, 3, 5,0.00125,33.8569,    1432,0.00134
 0, 4, 3,0.00501,34.9870,    2728,0.00257
 1, 4, 4,0.00251,34.2188,    1424,0.00133
 2, 4, 4,0.00252,34.1061,    1672,0.00156
 3, 4, 5,0.00126,34.0559,    1152,0.00107
 4, 4, 6,0.00063,31.3591,     640,0.00058
 5, 4, 6,0.00063,32.6339,     656,0.00060
 6, 4, 5,0.00125,33.9539,    1192,0.00111
 7, 4, 6,0.00063,32.3779,     744,0.00068
 8, 4, 6,0.00062,32.7125,     728,0.00066
 9, 4, 4,0.00253,34.3148,    1880,0.00176
10, 4, 4,0.00253,34.2120,    1632,0.00153
11, 4, 5,0.00126,34.2389,    1080,0.00100
12, 4, 6,0.00062,32.9402,     832,0.00076
13, 4, 6,0.00063,33.2485,     888,0.00082
14, 4, 5,0.00125,34.0808,    1368,0.00127
15, 4, 6,0.00063,33.0651,     840,0.00077
16, 4, 6,0.00063,33.2988,     968,0.00089
 0, 5, 3,0.00504,34.6940,    1856,0.00174
 1, 5, 4,0.00254,34.4494,    1240,0.00115
 2, 5, 4,0.00254,34.5014,    1032,0.00095
 3, 5, 5,0.00128,33.7521,     864,0.00079
 4, 5, 6,0.00063,31.9855,     472,0.00042
 5, 5, 6,0.00063,32.8299,     648,0.00059
 6, 5, 5,0.00127,33.7888,    1152,0.00107
 7, 5, 6,0.00064,32.5200,     600,0.00054
 8, 5, 6,0.00063,32.3891,     632,0.00057
 9, 5, 4,0.00255,34.5843,    1144,0.00106
10, 5, 4,0.00256,34.6735,    1272,0.00118
11, 5, 5,0.00128,34.0355,     800,0.00073
12, 5, 6,0.00063,33.1354,     416,0.00037
13, 5, 6,0.00063,33.3150,     672,0.00061
14, 5, 5,0.00128,34.0085,     856,0.00079
15, 5, 6,0.00064,33.1475,     640,0.00058
16, 5, 6,0.00064,32.9295,     656,0.00060
 0, 6, 2,0.01028,34.9186,    1800,0.00169
 1, 6, 3,0.00521,34.5690,    2480,0.00233
 2, 6, 3,0.00524,34.5364,    2656,0.00250
 3, 6, 4,0.00263,34.1267,     904,0.00083
 4, 6, 5,0.00132,32.7883,    1168,0.00108
 5, 6, 5,0.00131,33.6796,     896,0.00082
 6, 6, 4,0.00264,34.0758,    1384,0.00129
 7, 6, 5,0.00131,32.7372,    1376,0.00128
 8, 6, 5,0.00132,33.3624,     896,0.00082
 9, 6, 3,0.00531,34.6760,    3832,0.00362
10, 6, 3,0.00530,34.7079,    3352,0.00317
11, 6, 4,0.00267,34.3235,    1112,0.00103
12, 6, 5,0.00132,33.0614,     640,0.00058
13, 6, 5,0.00134,33.6611,     816,0.00075
14, 6, 4,0.00268,34.3311,    1048,0.00097
15, 6, 5,0.00133,33.5631,     664,0.00060
16, 6, 5,0.00134,33.5976,     816,0.00075
 0, 7, 3,0.00537,35.0203,    3160,0.00298
 1, 7, 4,0.00271,34.4391,    2168,0.00204
 2, 7, 4,0.00270,34.3218,    1936,0.00182
 3, 7, 5,0.00135,33.9031,     664,0.00060
 4, 7, 6,0.00067,32.0860,     488,0.00043
 5, 7, 6,0.00067,33.5039,     736,0.00067
 6, 7, 5,0.00134,33.9230,     936,0.00086
 7, 7, 6,0.00066,32.6873,     800,0.00073
 8, 7, 6,0.00068,32.8556,     784,0.00072
 9, 7, 4,0.00271,34.4938,    2568,0.00242
10, 7, 4,0.00271,34.4063,    2280,0.00214
11, 7, 5,0.00135,34.1596,     984,0.00091
12, 7, 6,0.00067,32.4325,     472,0.00042
13, 7, 6,0.00067,33.5028,     656,0.00060
14, 7, 5,0.00135,34.0509,    1048,0.00097
15, 7, 6,0.00067,32.7693,     736,0.00067
16, 7, 6,0.00068,33.0690,     704,0.00064
 0, 8, 3,0.00545,35.1322,    2000,0.00188
 1, 8, 4,0.00274,34.3895,    2384,0.00224
 2, 8, 4,0.00274,34.1457,    2424,0.00228
 3, 8, 5,0.00137,34.1774,     856,0.00079
 4, 8, 6,0.00068,32.4214,     736,0.00067
 5, 8, 6,0.00068,33.4999,     720,0.00066
 6, 8, 5,0.00136,34.0165,    1056,0.00098
 7, 8, 6,0.00067,32.8912,     832,0.00076
 8, 8, 6,0.00067,33.0976,     728,0.00066
 9, 8, 4,0.00275,34.3575,    2296,0.00216
10, 8, 4,0.00275,34.2285,    2608,0.00246
11, 8, 5,0.00137,34.3081,     816,0.00075
12, 8, 6,0.00069,32.9088,     480,0.00043
13, 8, 6,0.00068,33.7249,     672,0.00061
14, 8, 5,0.00137,34.2778,    1128,0.00105
15, 8, 6,0.00068,33.4446,     752,0.00069
16, 8, 6,0.00067,33.2401,     792,0.00072
 0, 9, 1,0.08835,34.2691,   29456,0.02806
 1, 9, 2,0.01241,33.9733,    9712,0.00923
 2, 9, 2,0.01244,34.0499,   10648,0.01012
 3, 9, 3,0.00627,33.6779,    2720,0.00256
 4, 9, 4,0.00316,33.0563,    1520,0.00142
 5, 9, 4,0.00316,33.1604,     816,0.00075
 6, 9, 3,0.00635,33.6940,    1832,0.00172
 7, 9, 4,0.00320,32.9437,     936,0.00086
 8, 9, 4,0.00322,33.1038,     832,0.00076
 9, 9, 2,0.01300,34.1562,   10928,0.01039
10, 9, 2,0.01300,34.2841,   11384,0.01083
11, 9, 3,0.00653,33.7557,    2560,0.00241
12, 9, 4,0.00329,33.1433,    1296,0.00121
13, 9, 4,0.00331,33.5088,     936,0.00086
14, 9, 3,0.00665,33.8272,    1912,0.00179
15, 9, 4,0.00336,33.4514,     952,0.00088
16, 9, 4,0.00338,33.6161,    1176,0.00109
 0,10, 1,0.10874,35.9590,  112160,0.10693
 1,10, 2,0.01366,34.7119,   16496,0.01570
 2,10, 2,0.01349,34.5272,   17056,0.01624
 3,10, 3,0.00674,34.7421,    3352,0.00317
 4,10, 4,0.00341,33.8859,    1880,0.00176
 5,10, 4,0.00341,34.2517,     984,0.00091
 6,10, 3,0.00687,34.6733,    1960,0.00184
 7,10, 4,0.00348,33.8794,    1328,0.00124
 8,10, 4,0.00351,33.8979,     976,0.00090
 9,10, 2,0.01424,34.8274,   14328,0.01363
10,10, 2,0.01410,34.5709,   17184,0.01636
11,10, 3,0.00705,34.8656,    3496,0.00330
12,10, 4,0.00356,33.8690,    1984,0.00186
13,10, 4,0.00359,34.7866,     984,0.00091
14,10, 3,0.00724,34.7393,    2512,0.00237
15,10, 4,0.00368,34.1292,    1440,0.00134
16,10, 4,0.00371,34.1971,    1368,0.00127
