
 1, 0, 1,0.03229,32.0216,    6064,0.02177
 2, 0, 1,0.03291,32.0611,    8680,0.03129
 3, 0, 2,0.00412,31.5993,     648,0.00204
 4, 0, 2,0.00414,31.3141,     632,0.00198
 5, 0, 2,0.00416,31.3457,     688,0.00219
 6, 0, 2,0.00417,31.4865,     616,0.00192
 7, 0, 1,0.03355,32.2702,    6832,0.02456
 8, 0, 1,0.03417,32.4397,   11352,0.04103
 9, 0, 2,0.00421,31.9619,     864,0.00283
10, 0, 2,0.00421,31.8045,     856,0.00280
11, 0, 2,0.00423,31.6265,     848,0.00277
12, 0, 2,0.00424,31.5992,     848,0.00277
 0, 1, 1,0.03410,32.2875,    6280,0.02276
 1, 1, 2,0.00438,31.7246,    2208,0.00793
 2, 1, 2,0.00433,31.7618,    4176,0.01509
 3, 1, 3,0.00211,30.9771,     272,0.00087
 4, 1, 3,0.00212,30.8258,     224,0.00070
 5, 1, 3,0.00212,30.4689,     248,0.00079
 6, 1, 3,0.00213,30.9656,     296,0.00096
 7, 1, 2,0.00428,31.5874,    3024,0.01090
 8, 1, 2,0.00420,32.1308,    6744,0.02445
 9, 1, 3,0.00199,31.4347,     344,0.00114
10, 1, 3,0.00199,31.2312,     376,0.00125
11, 1, 3,0.00200,30.5450,     440,0.00149
12, 1, 3,0.00200,30.7576,     424,0.00143
 0, 2, 1,0.03214,32.2315,   11416,0.04146
 1, 2, 2,0.00390,31.4617,    1928,0.00691
 2, 2, 2,0.00385,34.2826,    4056,0.01466
 3, 2, 3,0.00186,31.5133,     416,0.00140
 4, 2, 3,0.00186,31.2637,     360,0.00119
 5, 2, 3,0.00186,30.5912,     352,0.00117
 6, 2, 3,0.00187,30.2069,     944,0.00332
 7, 2, 2,0.00373,31.3295,    3008,0.01084
 8, 2, 2,0.00363,34.7981,    3944,0.01425
 9, 2, 3,0.00174,31.4956,     280,0.00090
10, 2, 3,0.00175,31.2034,     408,0.00137
11, 2, 3,0.00175,30.3173,     616,0.00213
12, 2, 3,0.00175,29.9906,    1400,0.00498
 0, 3, 2,0.00346,32.2505,     240,0.00076
 1, 3, 3,0.00175,31.5342,     280,0.00090
 2, 3, 3,0.00175,31.7760,     256,0.00082
 3, 3, 4,0.00088,30.9513,     208,0.00064
 4, 3, 4,0.00088,30.7450,     208,0.00064
 5, 3, 4,0.00088,31.0509,     200,0.00061
 6, 3, 4,0.00088,30.4791,     240,0.00076
 7, 3, 3,0.00177,31.5898,     328,0.00108
 8, 3, 3,0.00177,31.7882,     312,0.00102
 9, 3, 4,0.00089,31.2758,     216,0.00067
10, 3, 4,0.00089,31.2190,     216,0.00067
11, 3, 4,0.00089,31.0702,     232,0.00073
12, 3, 4,0.00089,30.8680,     200,0.00061
 0, 4, 2,0.00356,32.1615,     296,0.00096
 1, 4, 3,0.00180,31.5965,     264,0.00084
 2, 4, 3,0.00181,31.6602,     216,0.00067
 3, 4, 4,0.00091,30.9631,     208,0.00064
 4, 4, 4,0.00091,30.9164,     216,0.00067
 5, 4, 4,0.00091,30.8263,     200,0.00061
 6, 4, 4,0.00091,31.1227,     200,0.00061
 7, 4, 3,0.00182,31.6327,     400,0.00134
 8, 4, 3,0.00183,31.9937,     296,0.00096
 9, 4, 4,0.00091,31.4391,     208,0.00064
10, 4, 4,0.00092,31.2931,     216,0.00067
11, 4, 4,0.00092,30.8869,     224,0.00070
12, 4, 4,0.00092,30.7683,     208,0.00064
 0, 5, 2,0.00369,31.7945,     368,0.00122
 1, 5, 3,0.00187,31.3341,     344,0.00114
 2, 5, 3,0.00187,31.0381,    1168,0.00414
 3, 5, 4,0.00093,30.7970,     248,0.00079
 4, 5, 4,0.00092,30.7518,     256,0.00082
 5, 5, 4,0.00093,30.7383,     224,0.00070
 6, 5, 4,0.00093,30.6206,     208,0.00064
 7, 5, 3,0.00186,31.1325,     560,0.00192
 8, 5, 3,0.00186,30.8799,    1208,0.00428
 9, 5, 4,0.00092,31.0421,     264,0.00084
10, 5, 4,0.00092,30.6189,     280,0.00090
11, 5, 4,0.00092,30.2368,     272,0.00087
12, 5, 4,0.00092,30.2940,     272,0.00087
 0, 6, 2,0.00367,31.4901,     432,0.00146
 1, 6, 3,0.00186,31.1417,     296,0.00096
 2, 6, 3,0.00186,30.6482,    2320,0.00833
 3, 6, 4,0.00090,30.7654,     232,0.00073
 4, 6, 4,0.00090,30.7793,     336,0.00111
 5, 6, 4,0.00090,30.4077,     296,0.00096
 6, 6, 4,0.00090,30.3798,     184,0.00055
 7, 6, 3,0.00181,31.0657,     576,0.00198
 8, 6, 3,0.00181,30.3567,    2160,0.00775
 9, 6, 4,0.00087,30.9042,     264,0.00084
10, 6, 4,0.00087,30.4707,     256,0.00082
11, 6, 4,0.00087,30.4640,     288,0.00093
12, 6, 4,0.00087,30.3343,     256,0.00082
 0, 7, 1,0.02811,31.8006,    4456,0.01611
 1, 7, 2,0.00378,31.0907,    1424,0.00507
 2, 7, 2,0.00374,31.0913,    2040,0.00731
 3, 7, 3,0.00184,31.1180,     400,0.00134
 4, 7, 3,0.00184,30.9878,     440,0.00149
 5, 7, 3,0.00184,30.9051,     560,0.00192
 6, 7, 3,0.00184,30.9228,     392,0.00131
 7, 7, 2,0.00370,31.3375,    1240,0.00440
 8, 7, 2,0.00367,31.0581,    1864,0.00667
 9, 7, 3,0.00180,31.3843,     496,0.00169
10, 7, 3,0.00180,31.1361,     528,0.00181
11, 7, 3,0.00180,30.8772,     584,0.00201
12, 7, 3,0.00180,30.8389,     560,0.00192
 0, 8, 1,0.02881,32.1600,    8632,0.03132
 1, 8, 2,0.00351,31.0671,    1520,0.00542
 2, 8, 2,0.00342,32.9407,    2920,0.01052
 3, 8, 3,0.00158,31.5211,     440,0.00149
 4, 8, 3,0.00158,31.1859,     400,0.00134
 5, 8, 3,0.00159,30.3388,     528,0.00181
 6, 8, 3,0.00158,30.4941,    1408,0.00501
 7, 8, 2,0.00303,30.7431,    1208,0.00428
 8, 8, 2,0.00296,32.6340,    2144,0.00769
 9, 8, 3,0.00138,31.2626,     352,0.00117
10, 8, 3,0.00138,30.8746,     408,0.00137
11, 8, 3,0.00138,29.8296,     416,0.00140
12, 8, 3,0.00138,29.4560,    1168,0.00414
 0, 9, 2,0.00263,32.0815,     168,0.00050
 1, 9, 3,0.00138,31.4996,     256,0.00082
 2, 9, 3,0.00138,31.5139,     200,0.00061
 3, 9, 4,0.00071,31.3534,     176,0.00052
 4, 9, 4,0.00071,31.2096,     200,0.00061
 5, 9, 4,0.00071,31.2632,     184,0.00055
 6, 9, 4,0.00071,31.1094,     176,0.00052
 7, 9, 3,0.00143,31.7971,     264,0.00084
 8, 9, 3,0.00145,31.9253,     216,0.00067
 9, 9, 4,0.00073,31.5942,     192,0.00058
10, 9, 4,0.00074,31.4900,     200,0.00061
11, 9, 4,0.00074,31.1683,     184,0.00055
12, 9, 4,0.00074,31.1423,     224,0.00070
 0,10, 2,0.00294,31.8053,     216,0.00067
 1,10, 3,0.00157,31.1604,     368,0.00122
 2,10, 3,0.00157,31.3793,     240,0.00076
 3,10, 4,0.00081,31.0875,     248,0.00079
 4,10, 4,0.00080,30.9898,     232,0.00073
 5,10, 4,0.00080,31.0306,     240,0.00076
 6,10, 4,0.00080,30.9432,     216,0.00067
 7,10, 3,0.00162,31.5677,     336,0.00111
 8,10, 3,0.00165,31.6103,     328,0.00108
 9,10, 4,0.00083,31.3915,     192,0.00058
10,10, 4,0.00084,31.2810,     272,0.00087
11,10, 4,0.00084,31.0982,     176,0.00052
12,10, 4,0.00085,30.9403,     256,0.00082
 0,11, 2,0.00340,31.7545,     336,0.00111
 1,11, 3,0.00184,31.0844,     560,0.00192
 2,11, 3,0.00181,30.9798,    1616,0.00577
 3,11, 4,0.00079,31.1032,     344,0.00114
 4,11, 4,0.00078,30.9961,     352,0.00117
 5,11, 4,0.00076,30.6535,     256,0.00082
